1025	1265
1026	784
1026	882
1026	1189
1027	787
1027	883
1027	1267
1028	788
1028	884
1028	1266
1029	886
1029	1167
1029	1264
1030	887
1030	1197
1030	1270
1031	789
1031	885
1031	1172
1032	888
1032	1199
1032	1273
1033	890
1033	1176
1033	1272
1034	791
1034	889
1034	1274
1035	798
1035	893
1035	1193
1036	795
1036	891
1036	1275
1037	894
1037	1183
1037	1276
1038	892
1038	1166
1038	1277
1039	897
1039	1180
1039	1280
1040	799
1040	896
1040	1281
1041	898
1041	1171
1041	1278
1042	899
1042	1168
1042	1279
1043	895
1043	1179
1043	1282
1044	900
1044	1192
1044	1283
1045	806
1045	902
1045	1178
1046	805
1046	901
1046	1286
1047	903
1047	1194
1047	1287
1048	904
1048	1185
1048	1289
1049	811
1049	907
1049	1288
1050	810
1050	906
1050	1290
1051	905
1051	1188
1051	1291
1052	908
1052	1165
1052	1292
1053	909
1053	1187
1053	1293
1054	910
1054	1186
1054	1294
1055	911
1055	1190
1055	1295
1056	816
1056	912
1056	1200
1057	817
1057	913
1057	1201
1058	818
1058	914
1058	1202
1059	821
1059	917
1059	1203
1060	820
1060	915
1060	1204
1061	819
1061	916
1061	1205
1062	822
1062	918
1062	1206
1063	823
1063	919
1063	1207
1064	824
1064	920
1064	1208
1065	825
1065	921
1065	1209
1066	827
1066	923
1066	1210
1067	831
1067	924
1067	1211
1068	834
1068	927
1068	1212
1069	829
1069	925
1069	1213
1070	926
1070	1214
1070	1310
1071	830
1071	928
1071	1215
1072	929
1072	1216
1072	1313
1073	835
1073	931
1073	1219
1074	832
1074	930
1074	1221
1075	932
1075	1218
1075	1315
1076	826
1076	922
1076	1234
1077	840
1077	933
1077	1217
1078	838
1078	934
1078	1222
1079	837
1079	935
1079	1223
1080	846
1080	940
1080	1220
1081	839
1081	936
1081	1225
1082	842
1082	938
1082	1224
1083	841
1083	937
1083	1226
1084	843
1084	939
1084	1227
1085	845
1085	942
1085	1228
1086	941
1086	1229
1086	1326
1087	849
1087	945
1087	1231
1088	847
1088	943
1088	1233
1089	852
1089	946
1089	1230
1090	947
1090	1232
1090	1327
1091	848
1091	944
1091	1235
1092	851
1092	948
1092	1236
1093	854
1093	949
1093	1237
